,SOURCE_ID,ra_now,dec_now,phot_g_mean_mag
969,5.260177087452691e+18,150.14315341464487,-54.817187266331764,19.300472
333,5.260177534129485e+18,150.19027874137174,-54.7824589638625,19.307245
791,5.260177426737224e+18,150.20059746920612,-54.80924577704734,19.309544
309,5.260177431050202e+18,150.18684383709262,-54.79907791254701,19.31333
28,5.26017749976969e+18,150.16898101139398,-54.78669507323507,19.323826
367,5.260177529821001e+18,150.1952816195099,-54.78610094486422,19.327137
399,5.26017770593738e+18,150.15233163661082,-54.777804944669015,19.327177
49,5.260177499769666e+18,150.1685946354127,-54.79412714286289,19.327564
170,5.260177705940424e+18,150.1566836269473,-54.7852732350305,19.32917
99,5.260177705928098e+18,150.1596990870761,-54.788334682032215,19.33428
167,5.260177499769647e+18,150.16635934438344,-54.798692803089686,19.334927
114,5.260177740287866e+18,150.167166617678,-54.78335093046558,19.336613
710,5.260177637208728e+18,150.18933698598278,-54.768330673920616,19.337538
462,5.260177327970901e+18,150.14962105599577,-54.80291001694458,19.347633
317,5.260177465409967e+18,150.1914713541097,-54.79539781997292,19.361897
315,5.26017774028789e+18,150.16586798745723,-54.77676327782957,19.364391
398,5.260177534141735e+18,150.1778374067831,-54.774796852993745,19.367458
428,5.260177499769639e+18,150.17557017760717,-54.806396891195966,19.374378
423,5.260177740287905e+18,150.16793493513995,-54.773405269831954,19.381561
457,5.260177121812483e+18,150.16681725776513,-54.807239237687725,19.382145
95,5.260177705928116e+18,150.16357704054226,-54.785261680778,19.383574
805,5.26017708745271e+18,150.14839247773756,-54.81310004119625,19.38473
487,5.260177121812483e+18,150.16826535849984,-54.80834949713221,19.386698
408,5.260177121812491e+18,150.17048440026198,-54.806221717176456,19.397366
867,5.260177774659899e+18,150.13175753758452,-54.77349483852774,19.407177
537,5.260177637208716e+18,150.19111681008755,-54.77445771105661,19.408533
362,5.260177740287889e+18,150.1634056961531,-54.775465819462305,19.414906
692,5.260177121821811e+18,150.15739144817118,-54.81280722427972,19.416225
353,5.2601775341387e+18,150.1939221535906,-54.784733437101025,19.426899
272,5.260177740300163e+18,150.16104188195263,-54.77924271380549,19.427477
847,5.260177431050166e+18,150.19243540638615,-54.81393698810503,19.43055
531,5.260177740287875e+18,150.1512268473141,-54.773622093393946,19.432028
50,5.260177499769677e+18,150.17405188562807,-54.793574827590504,19.436481
463,5.260177465409988e+18,150.1999519200323,-54.79315945713593,19.436771
533,5.26017777464756e+18,150.13905773127135,-54.78180104393829,19.443836
752,5.26017774028792e+18,150.16272024371258,-54.764998046349284,19.448397
604,5.260177392377551e+18,150.13293515411615,-54.787866043301214,19.450037
767,5.260177843367157e+18,150.1820175115797,-54.76525776871531,19.457521
204,5.260177534129458e+18,150.17186806607134,-54.78019240647447,19.459215
446,5.260177705928096e+18,150.14463100235366,-54.7810246713808,19.464441
623,5.26017729361115e+18,150.14409003783035,-54.80638697523783,19.467161
1005,5.260177667255521e+18,150.2069536891785,-54.764667467416366,19.47342
641,5.260177774647554e+18,150.13360596749902,-54.7813317947611,19.476652
156,5.260177705928087e+18,150.15487750221578,-54.7892187121621,19.482733
809,5.26017780900736e+18,150.144883647228,-54.76794626384314,19.48302
827,5.260177465409976e+18,150.21091225300728,-54.802617780737656,19.484016
700,5.260177396690375e+18,150.12869952395184,-54.79383563938553,19.487356
1024,5.26017760284902e+18,150.21654483741975,-54.768511445270285,19.492378
80,5.260177499769667e+18,150.17229534091152,-54.795408765746416,19.504673
505,5.260177327970902e+18,150.1400916068451,-54.79780591983072,19.506178
887,5.260177431050199e+18,150.20464573389265,-54.809994000573795,19.510157
538,5.260177431050198e+18,150.19322035343527,-54.80452912416668,19.51137
759,5.260177121812458e+18,150.16025996968324,-54.814880197994945,19.530542
649,5.260177293611149e+18,150.13882033111187,-54.80444878554646,19.534815
1034,5.260176675135958e+18,150.21523367107034,-54.81411157523884,19.540218
850,5.260177774647561e+18,150.1291550344849,-54.77626365984594,19.541275
106,5.260177705928084e+18,150.1596378177024,-54.792307941932364,19.541468
253,5.260177705937373e+18,150.15056347001558,-54.787939048839185,19.551577
88,5.260177705928101e+18,150.16053580981193,-54.78797886313829,19.554745
27,5.260177499769666e+18,150.16752761937178,-54.79300606936287,19.55796
119,5.26017753412945e+18,150.18190006855738,-54.787943716285625,19.560026
374,5.260177740287873e+18,150.15646905760804,-54.77689261289802,19.564302
1017,5.260176675135931e+18,150.2053954786746,-54.817144901911014,19.569777
643,5.260177637208719e+18,150.18242869042945,-54.76841257655356,19.582674
160,5.260177534141733e+18,150.18422064983304,-54.7867072663039,19.588345
214,5.260177740300163e+18,150.1649527141684,-54.78029210985154,19.59004
334,5.260177705928089e+18,150.14783370787475,-54.7844426114934,19.594816
199,5.260177121821818e+18,150.16072174143486,-54.798181945980886,19.597887
217,5.260177740287881e+18,150.16650573721688,-54.78002463339701,19.600414
180,5.260177534129465e+18,150.18147106510298,-54.783708523778785,19.60736
605,5.260177774647565e+18,150.13796736113852,-54.77899274564877,19.60747
727,5.260177293611148e+18,150.13115687214204,-54.80065655817608,19.607784
85,5.260177705928096e+18,150.160116556158,-54.7889886695401,19.60874
698,5.260177843367146e+18,150.1748920602679,-54.76608551692513,19.608812
3,5.260177499778948e+18,150.1708594847445,-54.78906569822374,19.61438
514,5.260177740287883e+18,150.1546214060713,-54.772999836459896,19.617538
634,5.26017729361115e+18,150.14317335000507,-54.80637003346787,19.625885
603,5.260177740287877e+18,150.1493034666297,-54.77215003411233,19.63685
993,5.260177293611116e+18,150.13379227666354,-54.814543486259566,19.640081
742,5.260177740287918e+18,150.16116440995094,-54.7653552088761,19.647026
146,5.260177499781993e+18,150.18031138844887,-54.795919221221,19.65474
761,5.260177396690396e+18,150.1272383062023,-54.783259601939534,19.656313
392,5.26017743105019e+18,150.18614888558668,-54.802724913174444,19.670141
407,5.260177121814306e+18,150.1727210789181,-54.8061276820729,19.682981
899,5.260177087452707e+18,150.1543649811485,-54.81711621481456,19.683819
238,5.26017749976965e+18,150.17299335602294,-54.80081664491865,19.686638
143,5.26017749976965e+18,150.16799609193887,-54.79819242496489,19.686695
550,5.260177740287921e+18,150.172267385405,-54.76990190177657,19.706602
718,5.260177568501475e+18,150.20935338757462,-54.78076555119107,19.71434
530,5.260177121812483e+18,150.17053834268762,-54.80957938158615,19.719872
383,5.26017770592808e+18,150.14414159664864,-54.785813989938646,19.720827
248,5.260177499769668e+18,150.18044792195488,-54.79937678728806,19.72785
725,5.260177396702769e+18,150.12732829661326,-54.792455274407864,19.733326
313,5.260177534129478e+18,150.1897557815957,-54.78291903286811,19.735653
110,5.260177705928097e+18,150.1588415155912,-54.788304378405854,19.735853
678,5.260177637208728e+18,150.2011683826166,-54.77464161339745,19.73832
162,5.26017770592808e+18,150.1548417490659,-54.791373242650394,19.739336
716,5.260177839058642e+18,150.1675334644154,-54.76560391748973,19.740673
328,5.260177121812492e+18,150.1671695266119,-54.80376353686547,19.741869
243,5.260177499769663e+18,150.17885723735444,-54.79972448201921,19.754503
218,5.260177534138696e+18,150.17408157239848,-54.78003095985656,19.767847
873,5.260177431050185e+18,150.20007868926322,-54.811552886409515,19.772034
186,5.260177534129437e+18,150.18526065070716,-54.793238814627905,19.78125
546,5.260177431050168e+18,150.18335572448817,-54.808458566252085,19.78375
444,5.26017746109701e+18,150.19896771367718,-54.79321457605529,19.791819
232,5.260177705928088e+18,150.1519874002043,-54.787248072773686,19.792593
602,5.260177843367143e+18,150.17842145548428,-54.76910381585554,19.79613
445,5.260177327970908e+18,150.14435334708847,-54.79855534954889,19.798882
513,5.260177327970907e+18,150.13821079375228,-54.79557971411891,19.804186
500,5.260177740287896e+18,150.1600037032085,-54.77211651868185,19.806314
549,5.260177431062517e+18,150.1969332984712,-54.802791713060785,19.806612
461,5.260177740287886e+18,150.1589472758762,-54.773750596846035,19.813486
748,5.260177843367157e+18,150.18288479014208,-54.76583495588375,19.814064
130,5.260177534129458e+18,150.179696136297,-54.784541246597826,19.815275
555,5.260177053094265e+18,150.17943778128762,-54.80947497334885,19.817654
137,5.260177705928108e+18,150.1594994553039,-54.78459276356612,19.823555
534,5.26017784336714e+18,150.17822675677078,-54.77092943698845,19.825823
967,5.260176675135948e+18,150.20655741267217,-54.81298755336078,19.837288
288,5.260177534129479e+18,150.18090758174253,-54.779046445969584,19.846174
558,5.260177740287905e+18,150.161805291718,-54.77019610543533,19.851173
637,5.260177431050164e+18,150.18494880331102,-54.81088059641943,19.856071
440,5.260177327972172e+18,150.14062026750364,-54.7887332178266,19.862411
166,5.260177534138696e+18,150.1825017036722,-54.784773386086876,19.870825
419,5.260177465409996e+18,150.19871395239826,-54.79052537010363,19.872133
421,5.260177705928118e+18,150.15094531260718,-54.77755278227093,19.875275
601,5.260177396690395e+18,150.13311980130166,-54.78716272860819,19.878775
401,5.260177705928078e+18,150.1433466609039,-54.78551210935966,19.882662
205,5.260177327970947e+18,150.15784747680263,-54.79696234801702,19.884102
811,5.260177053093014e+18,150.18606441144357,-54.814790389567534,19.888435
733,5.260177121812465e+18,150.16614874462448,-54.814847061460775,19.888561
87,5.260177499778947e+18,150.17729156355222,-54.79400309998301,19.895983
69,5.260177534129446e+18,150.17747526069942,-54.78735131397579,19.896784
359,5.260177327983293e+18,150.1509662379549,-54.80018488510031,19.90232
804,5.260177637208737e+18,150.19203665674237,-54.767049808384925,19.903215
522,5.260177121812471e+18,150.15947697636986,-54.80840812426305,19.912092
378,5.260177534129487e+18,150.18016948690743,-54.77576365371248,19.915264
704,5.260177121812476e+18,150.1727331737575,-54.814205021888824,19.918362
42,5.260177499769666e+18,150.1637185843168,-54.7911630425117,19.923887
892,5.260177087452702e+18,150.14663936413135,-54.81489494632078,19.93597
682,5.260177774647606e+18,150.14435224957825,-54.771493134046196,19.936152
340,5.260177705928108e+18,150.15091979107086,-54.780683097487056,19.94194
115,5.26017753412945e+18,150.18189663899145,-54.78839692009589,19.94859
687,5.260177293611147e+18,150.1360162840043,-54.803466233116154,19.952211
236,5.260177705928094e+18,150.15241725376453,-54.78605153648755,19.952766
765,5.26017729361114e+18,150.13884719365169,-54.808325405156204,19.952948
640,5.260177327970896e+18,150.13238775112103,-54.79666720965775,19.953487
90,5.260177499769679e+18,150.17787675952633,-54.79376811949056,19.958742
787,5.260177774647579e+18,150.13466321659863,-54.7738528333287,19.959742
397,5.260177465419221e+18,150.19749331103097,-54.78990630724838,19.980555
298,5.260177705928084e+18,150.14855291178327,-54.786284865142065,19.981937
701,5.260177392386779e+18,150.12824596823333,-54.791526837612814,19.982878
19,5.260177499771801e+18,150.1657180021562,-54.78868994027346,19.985353
226,5.26017753412947e+18,150.18442061841384,-54.783538374204824,19.985895
853,5.260177087454914e+18,150.14999866915002,-54.814750845278226,19.988596
439,5.260177705928106e+18,150.1473012411926,-54.77921917699882,19.994781
717,5.260177327983292e+18,150.1292507399943,-54.796847579990924,19.995739
561,5.260177465409977e+18,150.20258671741016,-54.79798361318916,19.99588
657,5.26017729361239e+18,150.14307375383268,-54.80727632405032,19.996445
731,5.260177053093002e+18,150.17539345857503,-54.81469539998827,19.996754
565,5.260177774647571e+18,150.13997482590403,-54.77900327393408,20.00044
293,5.26017774028788e+18,150.16216855992653,-54.778073856725285,20.00143
650,5.260177637208722e+18,150.1946076705474,-54.77181891865963,20.005383
410,5.260177465409998e+18,150.19824130434702,-54.78962890177085,20.007902
697,5.260177809008568e+18,150.15038652931537,-54.76876166224744,20.008062
161,5.260177534138691e+18,150.1851800806833,-54.79118872211249,20.013012
223,5.260177499769656e+18,150.1754342898317,-54.7998132932683,20.013807
371,5.260177431050207e+18,150.18987109229187,-54.799973926662986,20.01463
471,5.260177327970946e+18,150.1391079297428,-54.787349849242894,20.018019
869,5.260177774648226e+18,150.13447174308354,-54.77156560505601,20.0257
70,5.260177534129443e+18,150.17812967143007,-54.7879870707059,20.026535
163,5.260177499769678e+18,150.18068828922438,-54.79636593424226,20.028313
865,5.260177431051396e+18,150.1962985328648,-54.812969343293275,20.028767
329,5.260177534130675e+18,150.1784134630955,-54.77700378116899,20.036379
577,5.260177327970894e+18,150.14392487510807,-54.80425100079992,20.036657
583,5.260177568489228e+18,150.20613107348865,-54.7886220896926,20.040636
723,5.260177121812469e+18,150.16926212388762,-54.814638990636766,20.042088
32,5.260177534129439e+18,150.17543671842787,-54.788249005943996,20.042995
51,5.26017749976966e+18,150.16384780845945,-54.79249523100272,20.044582
257,5.26017753413067e+18,150.18752558506563,-54.78467142467987,20.047455
396,5.26017732797091e+18,150.14672513170873,-54.79843736072035,20.05717
197,5.260177705929311e+18,150.15395171933656,-54.787091292666226,20.05734
26,5.260177534129433e+18,150.17536373438656,-54.78885263342158,20.058638
569,5.260177396692214e+18,150.13572968312795,-54.784218572723404,20.063704
276,5.26017749977088e+18,150.1792674974046,-54.80083062963936,20.067102
695,5.260177121814303e+18,150.1670180283633,-54.813892796503,20.067396
857,5.260177774648226e+18,150.13962260878998,-54.76896082287595,20.071938
914,5.260177431051952e+18,150.194694487726,-54.81546276800225,20.073599
595,5.260177637209908e+18,150.1812052330019,-54.76971192745703,20.073837
690,5.260177431051953e+18,150.19129387478165,-54.81051052917789,20.075153
111,5.260177740287866e+18,150.1668656364595,-54.78359386804251,20.075798
222,5.260177499770905e+18,150.18533777699548,-54.79526666618232,20.076239
683,5.2601772936207e+18,150.14722916901945,-54.80978155569559,20.086954
510,5.260177774647577e+18,150.14282890263448,-54.77909909357608,20.093063
452,5.260177327972735e+18,150.14214272335215,-54.79609161464412,20.093746
656,5.260177293611148e+18,150.14646896430068,-54.808822628940405,20.104424
357,5.260177534129482e+18,150.1943128437565,-54.78494395147841,20.105616
580,5.260177740297275e+18,150.1492053283143,-54.77300387690401,20.105839
277,5.260177327972736e+18,150.1504729287,-54.794514600386634,20.107868
593,5.260177121812467e+18,150.1582730790813,-54.810170833805294,20.108387
292,5.260177499769661e+18,150.1804326002006,-54.80120605991289,20.10861
726,5.260177568490421e+18,150.21285748661614,-54.79057127400224,20.110214
370,5.260177431051957e+18,150.1911723058853,-54.79896632434439,20.11052
366,5.260177431052663e+18,150.18469640927069,-54.80247733882694,20.112022
741,5.260177431059622e+18,150.1934645057056,-54.81122178894513,20.121513
117,5.26017753412945e+18,150.17135549225515,-54.782933688810324,20.123823
133,5.260177701615243e+18,150.16040977743728,-54.78429233309977,20.12837
312,5.26017749976964e+18,150.17024490728852,-54.80338829093894,20.128836
73,5.260177705928098e+18,150.16115362553862,-54.7890511100514,20.12899
564,5.260177431051952e+18,150.18381367292054,-54.80886156472182,20.129414
597,5.26017774028792e+18,150.16861139142546,-54.76867122909735,20.129515
45,5.260177499781992e+18,150.17287282257206,-54.793607826384026,20.131283
518,5.260177637208714e+18,150.1967367926175,-54.77846047991829,20.131844
799,5.260177431051954e+18,150.19705089574526,-54.81099272413774,20.135168
498,5.260177701615614e+18,150.14144667437287,-54.7811041418659,20.141497
578,5.260177740289605e+18,150.15200177873382,-54.772054726138784,20.14716
860,5.260177087454913e+18,150.14762843843192,-54.81416219895044,20.15221
286,5.260177534130674e+18,150.18288754202624,-54.779842572438895,20.15253
685,5.260177396691654e+18,150.13189140026094,-54.78097860842322,20.165092
712,5.260177121812464e+18,150.16202942813678,-54.81394028403034,20.184778
696,5.260177740287924e+18,150.1671242571854,-54.76607170821085,20.18751
219,5.260177499770882e+18,150.17705017287219,-54.799408818479066,20.190447
97,5.260177499769674e+18,150.17547263465806,-54.79517478126344,20.191813
60,5.260177534129443e+18,150.17746971287843,-54.788069733886026,20.195309
866,5.260177293611135e+18,150.12963645695214,-54.804726448867314,20.196812
686,5.260177465411184e+18,150.20699502303825,-54.800466323104054,20.207771
504,5.260177327972734e+18,150.14118787155235,-54.799066491018785,20.209848
230,5.260177740289606e+18,150.17078040597409,-54.77929507668657,20.214388
369,5.260177465409996e+18,150.19622250218453,-54.78936203317629,20.21949
668,5.260177293612391e+18,150.13691971833362,-54.80353468955531,20.2205
301,5.260177327973096e+18,150.15445813536653,-54.799423975596405,20.232143
891,5.260177396690399e+18,150.1234108809331,-54.78109763223414,20.240484
81,5.260177705928122e+18,150.16547507062313,-54.78503519693361,20.246174
360,5.260177740289978e+18,150.1658654077339,-54.77521422854895,20.253366
958,5.260176675135956e+18,150.20860268691638,-54.81144023060244,20.261066
681,5.260177568492498e+18,150.21070116549205,-54.78689336391384,20.261927
136,5.260177705928079e+18,150.1565224940773,-54.792329219214004,20.270927
492,5.260177465410005e+18,150.20203455499416,-54.78916960659576,20.272482
545,5.260177121813715e+18,150.15598358533626,-54.80826487707778,20.274048
411,5.260177121814666e+18,150.16735345121572,-54.806248831164744,20.277573
689,5.260177637210397e+18,150.18628186365393,-54.768065085765514,20.290882
93,5.260177499769691e+18,150.17966278601185,-54.79208374147911,20.29326
379,5.260177121814826e+18,150.1685638033812,-54.80540509517676,20.294752
627,5.26017729361115e+18,150.14126872177795,-54.80503516676229,20.29818
394,5.260177121813723e+18,150.1549704232271,-54.803237403212606,20.301292
551,5.260177426737226e+18,150.18262562023457,-54.80880166425336,20.310215
560,5.260177121814934e+18,150.151220776136,-54.80725155651181,20.31218
511,5.260177705930382e+18,150.14768340696216,-54.77590493207653,20.31218
347,5.260177534130678e+18,150.18570785739047,-54.7784607393619,20.315258
485,5.260177568490915e+18,150.2009614633401,-54.78582702214066,20.318153
648,5.260177637211097e+18,150.18721591546506,-54.76931229849185,20.326458
437,5.260177705928096e+18,150.14478716673685,-54.78132908822704,20.328045
855,5.260177293613767e+18,150.13280690089098,-54.80694600543276,20.33581
79,5.260177499779211e+18,150.16338942520508,-54.7940613392534,20.336458
41,5.260177499769687e+18,150.1670054182988,-54.78661549134567,20.336973
568,5.260177637211018e+18,150.19319195628475,-54.774409842035894,20.339401
82,5.26017770593049e+18,150.16106285315135,-54.79220883581578,20.345802
743,5.260177087454916e+18,150.15140762450122,-54.81281105626205,20.35704
395,5.260177465409956e+18,150.19310698250302,-54.79852099932611,20.357922
688,5.260177121814302e+18,150.15955537880927,-54.81306578733865,20.359598
327,5.260177431051956e+18,150.18493399550346,-54.80076075098856,20.363083
469,5.260177323667302e+18,150.13936941164138,-54.78770540662403,20.365725
291,5.260177327974252e+18,150.15110912029235,-54.79653682481285,20.369122
708,5.260177431052582e+18,150.18790827270752,-54.812011207677784,20.375784
667,5.260177774648809e+18,150.14216092799668,-54.77303935854842,20.3762
470,5.260177121814304e+18,150.15546377498214,-54.80580304266812,20.376251
390,5.260177705930231e+18,150.14887548639976,-54.780014666373546,20.377424
324,5.260177465412217e+18,150.19358313148317,-54.790742610996155,20.377855
596,5.260177465413278e+18,150.20646577656018,-54.793306188476656,20.378565
729,5.2601778433692e+18,150.17197534327292,-54.765177670614236,20.384605
768,5.260177293620786e+18,150.14499530684097,-54.811305649745684,20.39358
728,5.26017777464986e+18,150.1411662785987,-54.771556095557216,20.396273
626,5.260177637218161e+18,150.1907757587499,-54.77123747528731,20.397583
609,5.260177396692844e+18,150.13327017165213,-54.78447073630324,20.404058
120,5.260177534132025e+18,150.17279668258007,-54.78295442642769,20.405617
775,5.260177362333292e+18,150.12716122786824,-54.7975875941401,20.4072
736,5.260177396691638e+18,150.12708255464304,-54.78612870011083,20.418993
760,5.260177637210774e+18,150.19144189792416,-54.76767285724629,20.419538
526,5.260177774649858e+18,150.14072329690399,-54.78018070199036,20.420448
875,5.260177774656857e+18,150.13798604239665,-54.769261990474995,20.421753
719,5.2601772936205e+18,150.1417199819137,-54.80829723287936,20.423946
813,5.260177431050194e+18,150.20061744302816,-54.8097316099349,20.424908
1027,5.260177774650226e+18,150.12615972027658,-54.76637895400255,20.425497
25,5.260177499772974e+18,150.1747564527602,-54.79168116133041,20.427977
389,5.260177327973595e+18,150.15029790670718,-54.800797205122386,20.434698
339,5.260177534138982e+18,150.1753686027694,-54.77594582220612,20.438477
497,5.260177431053522e+18,150.1927972089859,-54.803293700310704,20.445585
177,5.260177534132025e+18,150.17858380546866,-54.78236703072921,20.450253
189,5.260177705928096e+18,150.1546077861566,-54.786417984057394,20.453453
780,5.26017756849045e+18,150.21010359626905,-54.778303153325375,20.45435
501,5.260177327974232e+18,150.13820417739163,-54.78585160184049,20.461407
955,5.2601777746515e+18,150.12869289686122,-54.77052438047352,20.461946
207,5.260177499772199e+18,150.1627282205542,-54.798980673925,20.463871
631,5.260177396692922e+18,150.13122976627378,-54.79213577882707,20.46685
306,5.260177534133361e+18,150.18394004309664,-54.77957642575985,20.46827
441,5.260177327973554e+18,150.1434999140912,-54.79747729285348,20.471498
616,5.260177637210396e+18,150.19925773917566,-54.77586483875346,20.477827
245,5.260177705929861e+18,150.15090694779875,-54.78870879316116,20.480967
994,5.260177774651497e+18,150.1246277847444,-54.77115381792888,20.484709
570,5.260177327970912e+18,150.1343346056804,-54.791107907635144,20.486483
825,5.260177293613767e+18,150.12881989687097,-54.80231953136398,20.49304
567,5.260177774650829e+18,150.138233319263,-54.780689687158095,20.49481
506,5.260177431053522e+18,150.19299660359184,-54.80354956054504,20.49607
326,5.26017774028789e+18,150.16561011369828,-54.77657146277706,20.496853
304,5.260177465413258e+18,150.19250040170647,-54.791833137035816,20.497004
644,5.260177053095647e+18,150.1792182092076,-54.81219123578796,20.497702
519,5.260177431051956e+18,150.1913805008249,-54.8048035137177,20.50401
663,5.260177121815826e+18,150.1526977231101,-54.81106974265391,20.527052
817,5.26017746540999e+18,150.21303194084103,-54.799536395168026,20.527143
194,5.260177499778941e+18,150.16621925422305,-54.799387179935195,20.531237
284,5.260177705932038e+18,150.1573861829249,-54.779816216734176,20.548777
355,5.260177327973554e+18,150.14852353663454,-54.798191245591354,20.555815
1004,5.260177774649706e+18,150.12535499879684,-54.769247394877866,20.55661
824,5.26017763721258e+18,150.19279354418015,-54.76674840297962,20.557943
900,5.260177568490922e+18,150.21585134692114,-54.77899749441238,20.56418
412,5.260177465412549e+18,150.19587036901788,-54.79672098695276,20.566557
458,5.260177431052584e+18,150.19267945036182,-54.80138181637674,20.567307
202,5.260177534133363e+18,150.1857323116028,-54.79378543705021,20.575863
635,5.260177327974229e+18,150.13332763240817,-54.79784183977818,20.579992
305,5.260177465413253e+18,150.18904055906955,-54.797175687629164,20.585135
672,5.260177637212587e+18,150.20192306193744,-54.77541009234252,20.585958
676,5.2601773966937e+18,150.13042562929138,-54.78387082988077,20.587454
320,5.260177499772979e+18,150.17689227130876,-54.80295436336054,20.588017
523,5.260177327980525e+18,150.15033814694903,-54.80572935860211,20.592354
479,5.260177327974234e+18,150.1385083334715,-54.790882960075365,20.59561
381,5.26017732797091e+18,150.14845368697902,-54.799206608747596,20.607864
673,5.260177396692984e+18,150.13007241652355,-54.78514763450415,20.609993
732,5.260177637212576e+18,150.18752018316147,-54.767233971921826,20.613146
225,5.260177534132728e+18,150.18806892542435,-54.79125249159583,20.614319
213,5.260177534129467e+18,150.18496033803848,-54.78476370853461,20.617966
422,5.260177637208707e+18,150.18798978496912,-54.777019344015045,20.623055
660,5.260177637211244e+18,150.19245850810552,-54.77068176527389,20.626465
363,5.26017770593063e+18,150.1476343131384,-54.78222635039306,20.627493
651,5.260177396693701e+18,150.1312199976518,-54.784323742050944,20.634026
113,5.260177499769648e+18,150.16164893603374,-54.79481509130474,20.634827
508,5.260177327974234e+18,150.1376955715968,-54.79391546262517,20.634882
502,5.260177740291778e+18,150.1614762973102,-54.77183373307515,20.635387
289,5.260177705931372e+18,150.15079083219862,-54.7838275242257,20.636623
474,5.260177327974236e+18,150.13936754268164,-54.79329815527385,20.637226
863,5.260177568493117e+18,150.21241982569882,-54.77751367848841,20.641287
535,5.260177637218175e+18,150.19492539164867,-54.776602967739585,20.64956
310,5.260177465413259e+18,150.1932016072637,-54.790117416681575,20.649761
450,5.260177327973626e+18,150.1436704346242,-54.79798952925622,20.651829
92,5.26017753413272e+18,150.17991690238267,-54.791555462717774,20.652525
484,5.260177705932031e+18,150.14442898789792,-54.77909586483886,20.652708
427,5.260177121815826e+18,150.15448343735181,-54.80410296898566,20.663958
342,5.260177499772979e+18,150.17673486615664,-54.80390574175219,20.673632
343,5.260177534133363e+18,150.18852593750123,-54.78028152114691,20.675295
233,5.260177705932037e+18,150.15392455870887,-54.78450424017068,20.687977
798,5.260177293614495e+18,150.13542571485164,-54.80694188717446,20.688807
559,5.260177637218198e+18,150.1902742069701,-54.7733383805064,20.696278
464,5.260177637212976e+18,150.17890893928026,-54.77316828562306,20.69708
730,5.260177053096391e+18,150.1839885451334,-54.81351472630902,20.70579
499,5.260177327974231e+18,150.13770712177876,-54.7876103131354,20.711863
512,5.260177431053519e+18,150.1902158308161,-54.805113466804904,20.713543
252,5.260177121815831e+18,150.15808729155674,-54.79902070565367,20.714176
925,5.260177087455425e+18,150.1491569837636,-54.8171348778545,20.719145
466,5.260177534133358e+18,150.17800715110909,-54.772939200422016,20.730795
266,5.260177705928099e+18,150.15247154905214,-54.78401429303214,20.73184
335,5.260177327974257e+18,150.1543087893723,-54.800918784105285,20.73255
894,5.260177431053534e+18,150.19894779794691,-54.812881485104214,20.73475
262,5.26017712181584e+18,150.16310963323747,-54.80089444721945,20.735216
1026,5.260177190535267e+18,150.12458785307203,-54.812560957019826,20.736937
781,5.260177465413286e+18,150.20938727136385,-54.80248808175901,20.739126
629,5.260177843371408e+18,150.17185269906332,-54.76760843439535,20.73924
624,5.26017774029037e+18,150.14970655803364,-54.77116138594778,20.739729
746,5.260177774651505e+18,150.13710300299897,-54.7733644360659,20.74345
978,5.260177671572324e+18,150.20168723157317,-54.764240538710695,20.746399
665,5.260177121815841e+18,150.16254920764638,-54.81293188241187,20.751196
556,5.260177121815833e+18,150.15725919801187,-54.80884342942141,20.754993
574,5.260177637212583e+18,150.19533093389435,-54.77543873836617,20.756186
38,5.260177705931389e+18,150.16365703156853,-54.78908287252278,20.757118
661,5.260177637212584e+18,150.1969867332641,-54.772719374626234,20.759647
517,5.260177431053507e+18,150.17917845538858,-54.80848161900016,20.765417
579,5.260177465413277e+18,150.20423968448162,-54.796391683769194,20.78844
628,5.260177465414273e+18,150.20709285060028,-54.796682062975044,20.788801
191,5.26017732797426e+18,150.15722085432841,-54.796113353003236,20.819542
618,5.260177740291782e+18,150.16677929838517,-54.76799541568751,20.821543
619,5.260177774651506e+18,150.13976189497254,-54.77645683487905,20.82975
800,5.26017746540999e+18,150.21192934974303,-54.79998145261858,20.835035
539,5.260177465413266e+18,150.19741395921912,-54.80191551894293,20.857723
175,5.260177499772986e+18,150.18387384487448,-54.79418386434168,20.905014
